"","metabolite","beta","se","p_val","metabolite_model"
"303","gammaglutamylalanine",0.524710920660878,0.24,0.0287136626322175,"Continuous"
"304","gammaglutamylalphalysine",0.627958381709259,0.288,0.0290750846842631,"Continuous"
"305","gammaglutamylepsilonlysine",0.177785870920051,0.374,0.634397666514541,"Continuous"
"306","gammaglutamylglutamate",0.371135054301718,0.286,0.194736123421429,"Continuous"
"307","gammaglutamylglutamine",0.293271817817513,0.25,0.240236543607004,"Continuous"
"308","gammaglutamylglycine",0.324293880276232,0.273,0.235299079452192,"Continuous"
"309","gammaglutamylhistidine",0.41863943350335,0.34,0.218028076416071,"Continuous"
"310","gammaglutamylisoleucine",0.36679718192788,0.333,0.270691687257523,"Continuous"
"311","gammaglutamylleucine",0.613052361261201,0.269,0.0225948612202654,"Continuous"
"312","gammaglutamylmethionine",0.477751410427185,0.363,0.188297111925692,"Continuous"
"313","gammaglutamylphenylalanine",0.771997929225428,0.334,0.0206873298747117,"Continuous"
"314","gammaglutamylthreonine",0.489668580100331,0.288,0.0895952931557644,"Continuous"
"315","gammaglutamyltryptophan",0.0210063201216565,0.298,0.943833697203412,"Continuous"
"316","gammaglutamyltyrosine",0.761362455667742,0.338,0.0242425455099401,"Continuous"
"317","gammaglutamylvaline",0.820419446708565,0.329,0.012534676579,"Continuous"
"318","gammatocopherolbetatocopherol",-0.147969451172123,0.301,0.622719072744535,"Continuous"
"319","gentisate",0.531047582602987,0.298,0.0745461774052117,"Continuous"
"320","gluconate",-0.498746197521549,0.338,0.139698245512247,"Continuous"
"321","glucose",-0.378681587614186,0.337,0.260785618179014,"Continuous"
"322","glucuronate",0.168414074922027,0.245,0.491108125836298,"Continuous"
"323","glutamate",0.0577353331181416,0.289,0.841661648519304,"Continuous"
"324","glutamategammamethylester",0.454754923794973,0.347,0.189528146204553,"Continuous"
"325","glutamine",0.164433854094732,0.316,0.60239615265105,"Continuous"
"326","glutaratepentanedioate",-0.106591773390937,0.27,0.693437750674803,"Continuous"
"327","glutarylcarnitineC5DC",0.436355786218355,0.29,0.132305434842182,"Continuous"
"328","glycerate",-0.375807356062813,0.318,0.23690812330566,"Continuous"
