"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"X17137",-0.618840312161456,0.593,0.296524888574557,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X17185",0.263093525523981,0.721,0.715345149898369,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X17325",-0.0524130312945661,0.617,0.932291930393256,1,0.995379354254454,0,0.0020113714545162,"Not Sig","Not Sig","Dichotomized",NA,NA
"X17367",0.0646782682767189,0.519,0.900895327543522,1,0.984054896239847,0,0.00698067344972281,"Not Sig","Not Sig","Dichotomized",NA,NA
"X17682",0.512870395555995,0.633,0.417893909537771,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X17685",0.669717269626616,0.551,0.224151683782934,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X18307",0.499212779977103,0.572,0.382593421257693,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X18345",0.703178560292642,0.618,0.255366961405177,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X18603",-0.959250819354057,0.664,0.148303713824562,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X18938",-0.232433788160271,0.522,0.655924960975924,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X19561",-0.018382413550133,0.568,0.974194354995762,1,0.999634099504928,0,0.000158937645390398,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21295",-0.507430275351567,0.609,0.404625636777096,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21312",0.189025032071717,0.538,0.72542348633372,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21315",-0.0953046303191675,0.674,0.887623390562421,1,0.980685795190409,0,0.0084701152221464,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21341",0.212338932095067,0.574,0.711459815846707,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21442",-0.487946560546776,0.716,0.495456969778486,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21474",-0.114438924811613,0.543,0.832928821936756,1,0.961508098318918,0,0.0170470535571628,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21659",-0.750567865090771,0.594,0.206230270230014,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21733",-1.33521601396765,0.597,0.0252269724910722,1,0.597038348955374,0,0.22399777238016,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21752",0.400481890495151,0.653,0.53961432877177,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21815",0.893899604802757,0.591,0.130107274044571,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
"X21834",1.2218685769048,0.634,0.0539976828138266,1,0.957350842728325,0,0.0189288760810633,"Not Sig","Not Sig","Dichotomized",NA,NA
