"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"hydroxyglutarate",-0.146587378928963,0.094,0.119204591408435,1,0.732726105927843,0,0.135058334926897,"Not Sig","Not Sig","Complete-cases",0.694418956897133,"Not Sig"
"hydroxyhippuratesalicylurate",-0.113704080583416,0.128,0.373603216720292,1,0.876943320708989,0,0.0570284753897078,"Not Sig","Not Sig","Complete-cases",0.894129046757554,"Not Sig"
"hydroxyoctanoate2",0.0731979678568389,0.1,0.46476051467043,1,0.900473497173958,0,0.0455290648549814,"Not Sig","Not Sig","Complete-cases",0.926479162020988,"Not Sig"
"hydroxypalmitate2",-0.148717612900733,0.089,0.0943503176162639,1,0.684039802717914,0,0.164918626938034,"Not Sig","Not Sig","Complete-cases",0.65532448866079,"Not Sig"
"hydroxyphenylacetate2",0.142314495708467,0.12,0.234210184558156,1,0.798818584167654,0,0.0975518400111773,"Not Sig","Not Sig","Complete-cases",0.794034984852206,"Not Sig"
"hydroxystearate",-0.158373307387162,0.092,0.0848844605338526,1,0.649656069610313,0,0.187316499666639,"Not Sig","Not Sig","Complete-cases",0.624437470791256,"Not Sig"
"keto3deoxygluconate",0.201520474466073,0.111,0.0686000393859495,1,0.632823561946231,0,0.198717359104677,"Not Sig","Not Sig","Complete-cases",0.624437470791256,"Not Sig"
"linoleoylglycerol1822",0.0450638031204581,0.105,0.666398658930409,1,0.97097632800395,0,0.0127913578804376,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"methylbutyrylcarnitineC5",0.117496375695953,0.088,0.184285774783673,1,0.794161375736619,0,0.100091238793615,"Not Sig","Not Sig","Complete-cases",0.787524526412784,"Not Sig"
"methylcitratehomocitrate",-0.0818087996680129,0.098,0.401834899364635,1,0.881331787848056,0,0.0548605654752539,"Not Sig","Not Sig","Complete-cases",0.904684198665343,"Not Sig"
"Omethylcytidine",-0.150838453734103,0.088,0.0857064754903974,1,0.649656069610313,0,0.187316499666639,"Not Sig","Not Sig","Complete-cases",0.624437470791256,"Not Sig"
"Omethyluridine",-0.164935728493807,0.107,0.121693590624563,1,0.732726105927843,0,0.135058334926897,"Not Sig","Not Sig","Complete-cases",0.694418956897133,"Not Sig"
"oxindole3acetate",-0.0448112141183943,0.136,0.742626693303569,1,0.977210739308477,0,0.0100117688815905,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
"oxoarginine",0.0776631821588671,0.094,0.407725145727218,1,0.881331787848056,0,0.0548605654752539,"Not Sig","Not Sig","Complete-cases",0.904684198665343,"Not Sig"
"palmitoylGPC1602",-0.0587307459094541,0.098,0.547891480736037,1,0.915528701081221,0,0.0383280363695839,"Not Sig","Not Sig","Complete-cases",0.933607083174207,"Not Sig"
"piperidinone",0.0746109967024011,0.086,0.384818625033869,1,0.880695678369744,0,0.0551741347624701,"Not Sig","Not Sig","Complete-cases",0.897441975900155,"Not Sig"
"pyrrolidinone",0.0850392452547021,0.113,0.452429359723864,1,0.888914773526572,0,0.0511398758817898,"Not Sig","Not Sig","Complete-cases",0.914880888808699,"Not Sig"
"stearoylGPE1802",0.0768242389732467,0.106,0.467083709688524,1,0.901090675987088,0,0.0452315041381677,"Not Sig","Not Sig","Complete-cases",0.926479162020988,"Not Sig"
"hydroxyphenyllactate",0.0973208595792746,0.106,0.356555337298252,1,0.86932319379948,0,0.0608187331152429,"Not Sig","Not Sig","Complete-cases",0.883749321766532,"Not Sig"
"aminoisobutyrate",-0.0214764874047559,0.098,0.825713183397873,1,0.985266316688686,0,0.00644636418711718,"Not Sig","Not Sig","Complete-cases",0.971436262626328,"Not Sig"
