"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"oleoylGPE181",-0.152353934190552,0.244,0.531808667938913,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"oleoylGPI181",-0.257786769830977,0.186,0.166176220425098,1,0.814546723008864,0,0.0890839991848796,"Not Sig","Not Sig","Imputed",0.794419164148036,"Not Sig"
"palmitoleoyl2linolenoylGPC161183",-0.0805468673789382,0.191,0.673051556688721,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"palmitoleoylglycerol161",-0.190099703904831,0.2,0.340949833962224,1,0.915769406039598,0,0.0382138694457115,"Not Sig","Not Sig","Imputed",0.895153649695406,"Not Sig"
"palmitoleoylGPC161",-0.354971809100182,0.213,0.0951979067504126,1,0.699414710624405,0,0.155265237517456,"Not Sig","Not Sig","Imputed",0.736932295161469,"Not Sig"
"palmitoyl2arachidonoylGPC160204n6",-0.23682651948454,0.209,0.25663618221554,1,0.895229490457313,0,0.0480656198086544,"Not Sig","Not Sig","Imputed",0.865653550192801,"Not Sig"
"palmitoyl2arachidonoylGPE160204",-0.258853741312559,0.218,0.235722769335189,1,0.87207724128533,0,0.0594450472023387,"Not Sig","Not Sig","Imputed",0.84621825620891,"Not Sig"
"palmitoyl2arachidonoylGPI160204",0.214114949177239,0.184,0.245242951758303,1,0.88750878855101,0,0.0518273376528015,"Not Sig","Not Sig","Imputed",0.861045308645909,"Not Sig"
"palmitoyl2linoleoylGPC160182",0.0384859163689539,0.218,0.85995559293601,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.960364134230453,"Not Sig"
"palmitoyl2linoleoylGPE160182",-0.0192912371790588,0.203,0.924464028112881,1,0.986396969951718,0,0.00594827049106544,"Not Sig","Not Sig","Imputed",0.979920802975492,"Not Sig"
"palmitoyl2linoleoylGPI160182",0.192148164604592,0.189,0.309876173224545,1,0.910423486178132,0,0.0407565473176343,"Not Sig","Not Sig","Imputed",0.891467798456184,"Not Sig"
"palmitoyl2oleoylGPC160181",-0.172452904403667,0.216,0.425292236934641,1,0.946199165897323,0,0.0240174391307738,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"palmitoyl2oleoylGPE160181",-0.0743409864199656,0.202,0.712253675263479,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"palmitoyl2oleoylGPI160181",0.0894794133212715,0.207,0.665203311431363,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"palmitoyl2palmitoleoylGPC160161",-0.246421964562461,0.221,0.265044648522937,1,0.895229490457313,0,0.0480656198086544,"Not Sig","Not Sig","Imputed",0.865653550192801,"Not Sig"
"palmitoyl2stearoylGPC160180",0.0786923990748434,0.21,0.707459876685157,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"palmitoylglycerol160",-0.245513416026599,0.204,0.227908720453842,1,0.86088209952943,0,0.0650563224486253,"Not Sig","Not Sig","Imputed",0.832192413542887,"Not Sig"
"palmitoylGPA160",0.261376125679596,0.211,0.215070628350192,1,0.843666082115459,0,0.0738294104710704,"Not Sig","Not Sig","Imputed",0.817093144220833,"Not Sig"
"palmitoylGPC1601",-0.137147433310232,0.232,0.555078645884722,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"palmitoylGPE160",-0.216207057874593,0.238,0.363425366315788,1,0.919699507445898,0,0.0363540461057688,"Not Sig","Not Sig","Imputed",0.900111663084451,"Not Sig"
"palmitoylGPG160",-0.428933042705992,0.195,0.0279815294085749,1,0.616697239722342,0,0.209927995429765,"Not Sig","Not Sig","Imputed",0.690642472247847,"Not Sig"
"palmitoylGPI160",-0.397712939769454,0.201,0.0476861889084581,1,0.683243431934506,0,0.165424534517572,"Not Sig","Not Sig","Imputed",0.728463659075889,"Not Sig"
"pentadecanoylglycerol150",-0.247772833454684,0.179,0.165938359949449,1,0.814546723008864,0,0.0890839991848796,"Not Sig","Not Sig","Imputed",0.794419164148036,"Not Sig"
"stearoyl2arachidonoylGPC180204",-0.0849276729893673,0.206,0.679704239395188,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"stearoyl2arachidonoylGPE180204",-0.165070967480434,0.214,0.440821061441599,1,0.946199165897323,0,0.0240174391307738,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"stearoyl2arachidonoylGPI180204",0.131221888888315,0.183,0.472784176524189,1,0.950734659540067,0,0.0219406733640242,"Not Sig","Not Sig","Imputed",0.927186025762811,"Not Sig"
"stearoyl2linoleoylGPC180182",0.192578208598,0.194,0.321957108496711,1,0.910423486178132,0,0.0407565473176343,"Not Sig","Not Sig","Imputed",0.891467798456184,"Not Sig"
"stearoyl2linoleoylGPE180182",0.0536946384090064,0.203,0.791161277737174,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.949284161564479,"Not Sig"
"stearoyl2linoleoylGPI180182",0.156487568882028,0.188,0.40561024311926,1,0.946002184969808,0,0.0241078605123354,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"stearoyl2oleoylGPC180181",0.0167033383880515,0.207,0.935566968777252,1,0.986396969951718,0,0.00594827049106544,"Not Sig","Not Sig","Imputed",0.981654011574161,"Not Sig"
"stearoyl2oleoylGPE180181",-0.0597722355487999,0.216,0.781596124224081,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947703839429198,"Not Sig"
"stearoyl2oleoylGPI180181",0.114768273550331,0.207,0.579587492761059,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"stearoyl2oleoylGPS180181",0.00770095557535917,0.198,0.968949373469898,1,0.992756636697296,0,0.00315720094362656,"Not Sig","Not Sig","Imputed",0.987493859086546,"Not Sig"
"stearoylGPC180",-0.108738935443947,0.208,0.601881665868213,1,0.968901063211805,0,0.0137205675259761,"Not Sig","Not Sig","Imputed",0.938963153314849,"Not Sig"
"stearoylGPE1801",-0.250699090953192,0.242,0.299243430985236,1,0.910423486178132,0,0.0407565473176343,"Not Sig","Not Sig","Imputed",0.891467798456184,"Not Sig"
"stearoylGPI180",-0.293166348270762,0.191,0.125510451319951,1,0.737514568757314,0,0.13222939627398,"Not Sig","Not Sig","Imputed",0.73915877169435,"Not Sig"
"dihydroxy2methylbutyrate",-0.0403471947885167,0.233,0.862535621320967,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.960364134230453,"Not Sig"
"dihydroxyisovalerate",0.0730841523851571,0.257,0.775924869930725,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"hydroxypregnenolonedisulfate",0.448749163900715,0.208,0.03121552062937,1,0.616697239722342,0,0.209927995429765,"Not Sig","Not Sig","Imputed",0.690642472247847,"Not Sig"
"aminoadipate",0.0315331650429074,0.206,0.878424654562878,1,0.980847736853952,0,0.0083984056440252,"Not Sig","Not Sig","Imputed",0.963173598261214,"Not Sig"
"aminobutyrate",0.173743797026977,0.232,0.454127756721543,1,0.946696737059088,0,0.0237891197450661,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"aminoheptanoate",0.306229413601154,0.224,0.172059202126793,1,0.814546723008864,0,0.0890839991848796,"Not Sig","Not Sig","Imputed",0.794419164148036,"Not Sig"
"aminooctanoate",0.481711181657177,0.229,0.0356669821348653,1,0.616697239722342,0,0.209927995429765,"Not Sig","Not Sig","Imputed",0.690642472247847,"Not Sig"
"aminophenolsulfate",0.1605848127211,0.171,0.349077041799861,1,0.915769406039598,0,0.0382138694457115,"Not Sig","Not Sig","Imputed",0.895824215703258,"Not Sig"
"deoxyuridine",0.096044177962363,0.223,0.666974379991269,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"hydroxy3methylvalerate",-0.150746596214419,0.222,0.497984081236392,1,0.960703195346602,0,0.0174107648108915,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"hydroxybutyrate2hydroxyisobutyrate",-0.204767688414162,0.205,0.318991043407342,1,0.910423486178132,0,0.0407565473176343,"Not Sig","Not Sig","Imputed",0.891467798456184,"Not Sig"
"hydroxydecanoate2",-0.159688383944395,0.188,0.394840371285432,1,0.94404652602554,0,0.0250066015724431,"Not Sig","Not Sig","Imputed",0.917465444550512,"Not Sig"
"hydroxyglutarate",0.0433246838760628,0.185,0.814878923075716,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.955119417929,"Not Sig"
"hydroxyhippuratesalicylurate",-0.244288830080446,0.202,0.226395058862057,1,0.858772818215144,0,0.0661217102604666,"Not Sig","Not Sig","Imputed",0.831416336855484,"Not Sig"
